customer_id,article_id,rating,purchase_year,purchase_month
334,164,3,1998,4
539,239,3,1997,11
758,303,4,1997,11
643,233,4,1998,4
672,1061,4,1997,11
561,523,4,1998,1
393,405,4,1998,2
504,1050,4,1998,2
178,156,2,1997,12
307,99,4,1997,11
122,1119,3,1997,11
669,276,2,1998,4
772,898,3,1998,3
749,944,4,1997,11
786,633,4,1997,12
11,526,3,1998,4
682,520,4,1998,2
640,151,4,1998,2
500,50,3,1998,1
790,380,4,1998,1
715,159,3,1997,10
456,180,4,1997,12
790,1074,3,1998,1
528,109,4,1998,2
466,11,3,1998,3
618,404,5,1998,3
697,124,5,1997,12
504,399,4,1998,2
659,647,3,1998,3
311,967,3,1998,1
164,751,4,1998,3
435,83,4,1998,1
323,222,3,1997,11
787,310,5,1998,3
542,208,4,1998,2
539,640,2,1997,11
31,1020,3,1997,12
128,88,4,1997,11
581,1375,5,1997,11
693,684,3,1997,9
712,1091,3,1997,9
298,504,3,1998,1
630,288,4,1998,1
771,258,5,1997,11
420,750,4,1998,3
643,482,4,1998,4
495,95,3,1998,2
561,97,3,1998,1
244,9,5,1997,11
234,806,2,1998,4
747,1194,5,1998,2
207,56,4,1997,9
6,527,4,1997,12
747,211,5,1998,2
532,24,5,1998,4
128,433,4,1997,11
690,90,1,1997,12
23,694,4,1998,1
222,226,3,1997,10
352,98,5,1998,1
782,1023,3,1998,4
407,286,4,1998,3
766,90,1,1998,3
695,313,2,1998,3
527,671,5,1997,11
327,732,1,1998,2
537,262,5,1998,1
622,184,5,1997,12
417,809,3,1997,12
670,174,4,1997,10
786,230,4,1997,12
499,301,4,1997,12
650,452,2,1998,3
303,5,2,1997,11
606,507,4,1997,11
171,269,4,1998,3
655,1192,4,1998,2
188,153,5,1997,9
716,95,4,1997,11
770,875,4,1997,10
6,519,5,1997,12
782,322,4,1998,4
122,1168,4,1997,11
749,837,5,1997,11
751,1011,4,1998,3
694,491,3,1997,10
773,91,4,1998,2
398,205,5,1997,9
577,665,4,1997,11
546,447,3,1998,1
701,750,5,1998,4
639,371,1,1998,3
94,1058,4,1998,4
655,1211,4,1998,2
783,288,3,1998,1
6,491,4,1997,12
766,98,3,1998,3
654,117,4,1998,2
733,293,4,1997,11
455,95,4,1997,11
540,281,3,1997,12
406,499,5,1998,1
454,659,2,1998,2
314,546,4,1997,10
393,544,3,1998,2
659,313,5,1998,3
551,198,5,1998,4
450,292,5,1997,12
524,211,5,1998,1
455,307,4,1998,4
391,22,4,1997,10
773,639,4,1998,2
680,169,5,1997,10
145,135,5,1998,1
268,627,3,1997,9
92,58,4,1997,9
297,27,1,1997,9
660,890,1,1998,3
537,1267,3,1998,1
92,282,4,1997,10
749,159,4,1997,11
378,468,5,1997,11
286,1119,3,1997,10
90,1196,4,1998,3
655,202,2,1998,2
593,173,5,1997,10
508,96,2,1998,1
314,15,5,1997,10
748,8,4,1997,11
420,513,5,1998,3
474,179,5,1998,2
705,2,3,1997,12
682,465,3,1998,2
648,502,5,1998,1
741,31,3,1998,4
145,1009,2,1997,9
777,357,5,1997,10
332,118,5,1998,2
648,49,2,1998,1
580,455,4,1998,1
495,433,4,1998,2
603,62,2,1998,4
708,873,5,1998,4
500,8,4,1998,1
493,201,5,1998,1
5,386,2,1997,9
682,1048,3,1998,2
600,177,5,1998,2
768,278,2,1998,1
661,498,5,1997,10
755,875,1,1997,12
409,504,2,1997,12
313,385,4,1998,3
574,333,3,1998,3
783,334,3,1998,1
198,4,3,1998,1
476,738,3,1997,12
385,654,5,1997,11
146,245,5,1998,4
690,226,3,1997,12
785,195,4,1997,11
474,436,3,1998,2
484,275,3,1998,3
610,735,3,1998,2
548,581,4,1998,3
561,198,3,1998,1
645,70,4,1998,4
665,866,3,1998,1
256,1042,5,1997,12
621,24,4,1997,11
715,627,3,1997,10
541,168,4,1998,1
694,1203,4,1997,10
363,1014,1,1998,4
454,293,4,1997,12
467,919,2,1997,11
541,259,1,1998,1
484,24,1,1997,12
535,628,4,1997,11
523,663,5,1998,1
151,473,4,1997,11
697,222,4,1997,12
504,392,5,1998,2
642,125,4,1998,1
653,492,4,1997,11
442,11,4,1997,12
655,518,2,1998,3
345,204,4,1998,1
90,676,2,1998,3
622,214,4,1997,12
658,429,4,1997,9
757,50,4,1998,2
625,250,4,1998,3
716,414,4,1997,11
422,475,4,1997,9
472,173,5,1997,10
234,11,2,1998,4
551,150,3,1998,4
74,302,4,1998,2
535,558,5,1997,11
305,408,5,1998,2
53,151,4,1997,11
655,684,3,1998,2
634,985,4,1997,10
543,550,2,1997,10
343,9,5,1997,10
724,346,1,1998,1
727,203,5,1998,1
502,259,3,1998,1
265,111,2,1997,9
305,1074,2,1998,2
537,724,3,1998,1
328,433,2,1998,1
751,736,5,1998,3
778,7,4,1998,3
399,697,2,1997,12
542,789,3,1998,2
642,731,5,1998,1
747,500,4,1998,2
703,147,3,1997,9
707,778,3,1998,1
782,938,3,1998,4
661,69,4,1997,10
747,1660,2,1998,2
109,317,2,1997,11
374,68,1,1997,11
663,96,5,1998,3
751,480,4,1998,3
630,620,4,1998,1
601,107,4,1997,10
654,81,2,1998,2
116,272,3,1998,2
514,294,3,1998,1
184,428,4,1998,3
714,237,3,1998,4
776,234,5,1998,4
749,145,4,1997,11
372,436,5,1997,10
217,96,4,1998,3
616,347,4,1998,3
347,686,5,1997,12
133,316,4,1998,3
152,739,5,1997,12
653,480,4,1997,11
650,523,3,1998,3
467,475,4,1997,11
715,92,3,1997,10
711,65,4,1997,11
440,310,3,1998,4
313,519,5,1998,3
621,825,3,1997,11
653,523,4,1997,11
316,286,5,1997,11
417,1288,1,1997,11
81,288,3,1997,10
592,122,4,1997,12
671,54,3,1998,1
384,327,4,1998,3
789,127,5,1997,11
650,172,4,1998,3
264,789,4,1998,1
660,243,2,1998,3
763,286,4,1997,11
128,161,5,1997,11
770,508,5,1997,10
637,1051,2,1997,12
291,820,4,1997,9
94,32,5,1998,4
328,744,4,1998,1
731,507,3,1998,1
407,214,4,1997,9
67,412,1,1997,9
609,890,1,1998,2
508,191,5,1998,1
751,419,4,1998,3
600,449,4,1998,2
69,1016,3,1997,12
244,109,4,1997,11
703,257,5,1997,9
711,404,3,1997,11
17,7,4,1998,1
279,728,4,1997,9
303,241,4,1997,11
498,554,3,1997,12
749,550,4,1997,11
642,722,3,1998,1
417,574,2,1997,11
428,1024,4,1998,1
646,315,4,1998,2
305,89,3,1998,2
398,510,4,1997,9
788,480,3,1997,11
553,100,5,1997,11
727,801,2,1998,1
707,694,4,1998,1
399,291,3,1997,12
561,550,1,1998,1
379,414,5,1997,11
659,448,4,1998,3
668,210,5,1997,12
95,692,4,1997,11
152,423,5,1997,12
752,313,3,1998,3
21,800,1,1997,9
429,480,4,1997,12
18,737,3,1997,11
270,815,4,1997,10
400,690,3,1998,1
299,7,3,1997,10
760,723,2,1997,10
630,118,4,1998,1
397,853,4,1998,1
378,135,2,1997,11
655,800,2,1998,2
634,840,2,1997,10
222,585,3,1997,12
116,50,3,1997,10
454,55,2,1998,2
749,105,1,1997,11
234,1330,3,1998,4
592,1017,4,1997,12
3,319,2,1998,3
595,9,4,1998,2
25,183,4,1998,1
720,315,4,1998,3
445,752,1,1998,3
488,493,3,1998,3
774,527,1,1998,2
622,294,3,1997,12
87,472,4,1997,11
254,126,3,1998,2
23,526,3,1997,9
574,347,3,1998,3
711,1117,4,1997,12
165,318,5,1997,11
660,195,4,1998,4
608,319,4,1997,11
548,642,4,1998,3
648,816,1,1998,1
62,81,4,1997,11
567,479,5,1997,12
201,685,3,1998,1
13,50,5,1997,12
684,401,3,1997,11
451,329,4,1997,11
258,286,5,1998,1
794,242,5,1998,3
758,192,4,1997,12
420,14,5,1998,3
561,380,2,1998,1
280,226,3,1998,4
433,323,1,1997,11
181,875,3,1997,11
416,592,3,1998,4
750,294,4,1997,11
528,77,3,1998,1
648,66,5,1997,12
363,38,3,1998,4
629,22,5,1997,11
22,688,1,1997,11
149,268,4,1997,12
437,692,4,1997,11
507,269,2,1998,3
442,234,4,1997,12
733,1173,2,1997,11
241,300,4,1998,2
505,307,4,1998,3
593,50,4,1997,9
784,307,4,1998,3
504,291,4,1998,2
450,422,3,1997,12
574,332,3,1998,3
695,260,4,1998,3
276,225,3,1997,9
58,1063,1,1998,1
664,286,4,1997,10
497,603,3,1997,11
543,118,3,1997,9
776,485,2,1998,4
635,255,4,1997,11
448,345,5,1998,4
774,89,2,1998,2
297,111,3,1997,9
69,302,4,1997,12
439,301,3,1997,12
711,215,3,1997,11
749,238,3,1997,11
721,393,5,1997,10
43,121,4,1998,1
663,762,4,1998,3
279,1480,3,1997,9
407,1090,2,1997,10
329,651,4,1998,4
592,657,4,1997,12
303,1509,1,1997,11
627,797,4,1997,11
593,357,5,1997,9
664,504,4,1997,10
530,487,4,1998,1
109,367,3,1997,11
474,1134,3,1998,2
758,95,3,1997,12
747,496,5,1998,2
693,419,2,1997,9
393,472,3,1998,2
22,712,4,1997,11
389,731,3,1997,11
498,693,3,1997,12
497,849,2,1997,11
727,312,3,1998,1
664,427,4,1997,10
71,744,4,1997,10
145,394,1,1998,2
758,197,3,1997,12
711,744,4,1997,10
499,520,3,1998,1
537,99,2,1998,1
402,204,5,1997,10
559,194,3,1998,3
90,1039,5,1998,3
666,662,3,1997,11
463,1067,2,1997,10
749,86,4,1997,11
607,511,5,1998,1
707,1007,4,1997,11
669,324,3,1998,4
695,1024,5,1998,3
342,844,3,1997,9
542,1061,2,1998,2
650,216,4,1998,3
174,386,1,1998,2
145,731,3,1997,9
474,475,4,1998,2
497,423,3,1997,11
68,763,1,1997,10
767,207,5,1998,4
698,194,4,1998,2
627,562,2,1997,11
323,294,3,1997,11
601,427,4,1997,10
652,395,3,1997,12
499,484,4,1998,1
611,269,4,1998,4
567,1451,3,1997,12
738,405,2,1997,9
420,86,5,1998,3
49,320,5,1998,2
136,15,4,1997,12
13,406,1,1997,12
720,1062,5,1998,3
533,230,4,1997,11
401,127,1,1998,3
613,509,4,1998,3
565,83,5,1998,3
768,340,2,1997,11
697,268,5,1997,12
456,1059,4,1997,12
239,42,5,1998,3
488,164,3,1998,3
521,96,4,1998,1
395,252,3,1998,1
445,591,2,1998,3
748,174,5,1997,11
570,305,5,1997,12
442,746,3,1997,12
758,81,5,1997,12
463,93,4,1997,10
629,199,5,1997,11
676,300,4,1998,4
551,708,1,1998,4
503,732,3,1997,11
239,482,3,1998,3
166,313,5,1998,2
372,875,4,1997,10
13,473,4,1997,12
536,566,5,1997,12
500,202,4,1998,1
253,1,5,1998,4
405,64,5,1998,1
624,270,3,1998,4
453,181,5,1997,10
794,887,4,1998,3
437,82,3,1997,11
159,829,4,1997,11
452,135,3,1997,9
280,471,3,1998,4
95,1047,3,1997,11
413,258,4,1997,11
620,928,5,1998,3
729,333,4,1998,4
297,90,4,1997,9
655,417,2,1998,3
380,582,4,1998,1
690,716,1,1997,12
551,204,4,1998,4
711,1118,4,1997,11
758,427,4,1997,12
56,22,5,1998,4
532,77,5,1998,4
532,676,5,1998,4
62,71,4,1997,11
305,528,4,1998,2
608,333,4,1997,11
569,19,5,1997,11
747,316,4,1998,2
439,100,3,1997,12
538,181,3,1997,10
780,662,5,1998,3
456,864,4,1997,12
147,301,5,1998,1
13,348,2,1998,2
379,163,4,1997,11
756,642,2,1997,9
738,357,4,1997,9
758,155,1,1997,12
501,591,4,1997,12
157,118,2,1998,2
682,252,3,1998,2
648,550,4,1998,1
676,257,5,1998,4
676,288,1,1998,4
542,427,5,1998,2
615,237,4,1997,11
588,566,2,1998,3
181,1047,2,1997,11
630,100,3,1998,1
697,1,5,1997,12
724,245,2,1998,1
514,64,4,1997,9
343,159,2,1997,10
721,655,2,1997,10
344,562,2,1998,2
649,291,5,1998,4
697,818,4,1997,12
459,568,3,1997,11
514,425,5,1997,9
246,809,2,1998,1
327,186,2,1998,2
606,195,5,1997,11
578,355,1,1998,3
437,842,4,1997,11
521,732,3,1998,1
787,899,3,1998,3
764,143,5,1997,10
444,245,4,1998,4
451,305,3,1997,11
6,317,3,1997,12
778,1273,3,1998,3
354,737,4,1998,3
472,82,5,1998,4
735,744,3,1997,10
541,755,5,1998,1
461,242,3,1998,1
207,204,3,1997,9
704,131,5,1998,4
345,274,3,1998,1
781,483,5,1997,11
737,12,4,1998,1
225,606,5,1997,11
654,54,3,1998,2
524,1553,3,1998,1
533,297,4,1998,4
653,819,3,1997,11
234,1446,3,1998,4
758,172,4,1997,12
660,22,4,1998,3
533,134,4,1997,11
534,15,4,1997,10
548,1244,4,1998,3
542,418,4,1998,2
456,506,4,1997,12
655,190,3,1998,2
94,42,4,1998,1
731,95,3,1998,1
666,13,4,1997,11
445,181,2,1998,3
195,234,5,1997,10
771,28,5,1997,11
711,716,5,1997,11
687,340,4,1998,1
450,869,4,1997,12
786,471,4,1997,12
741,70,4,1998,4
85,231,2,1997,12
457,9,5,1997,12
458,23,4,1998,2
707,211,3,1998,1
541,1084,4,1998,1
774,294,1,1998,2
591,357,5,1998,3
699,933,3,1997,11
788,754,4,1997,11
472,1034,3,1997,10
538,234,3,1997,10
627,810,3,1997,11
747,648,5,1998,3
339,124,4,1998,3
42,294,4,1997,12
402,13,3,1997,10
416,1020,5,1998,4
705,241,4,1997,12
779,257,4,1997,10
796,1074,1,1998,4
462,100,4,1998,2
774,229,2,1998,2
644,261,4,1998,3
690,663,4,1997,12
311,54,4,1998,1
595,109,2,1998,2
59,277,4,1998,2
543,720,2,1997,10
597,250,4,1997,9
543,656,4,1997,10
10,582,4,1997,10
767,98,5,1998,4
452,181,4,1998,1
727,204,3,1998,1
437,77,4,1997,11
407,228,4,1997,9
470,257,4,1997,11
727,195,4,1998,1
452,124,5,1998,1
773,559,2,1998,2
632,275,3,1997,11
256,471,5,1997,12
210,105,3,1998,3
648,559,2,1998,1
761,214,1,1997,10
484,136,5,1998,3
721,70,3,1997,10
602,257,4,1998,2
416,873,5,1998,4
414,343,2,1998,1
291,200,4,1997,9
406,561,3,1997,11
13,897,1,1998,2
755,689,3,1997,12
648,519,4,1998,1
60,615,5,1997,12
693,488,4,1997,9
756,1119,4,1997,9
655,345,3,1998,2
533,176,1,1997,11
85,845,3,1997,11
774,403,2,1998,2
763,238,4,1997,11
795,172,3,1997,11
130,808,5,1997,11
237,656,4,1997,11
794,118,2,1998,3
642,845,5,1998,3
619,174,4,1998,1
660,215,3,1998,3
417,447,3,1997,11
555,150,4,1997,11
622,679,3,1997,12
53,25,4,1997,11
788,185,4,1997,11
756,234,3,1997,9
313,47,3,1998,3
569,286,5,1997,11
178,1197,4,1997,12
224,70,2,1998,2
592,259,2,1997,12
790,154,4,1998,1
224,715,1,1998,2
604,637,4,1998,1
679,132,4,1998,1
496,109,3,1997,10
332,79,5,1998,2
128,392,3,1997,11
157,276,4,1998,2
144,474,4,1998,2
694,174,5,1997,10
153,79,5,1997,12
393,7,4,1998,2
640,134,5,1997,9
795,117,4,1997,11
648,510,5,1998,1
130,236,5,1997,10
756,753,2,1997,9
667,137,3,1998,3
567,194,3,1997,12
622,86,4,1997,12
547,315,4,1998,3
587,886,2,1998,4
517,823,2,1998,4
759,332,4,1997,12
537,221,3,1998,1
754,619,4,1997,11
672,225,2,1997,11
619,183,5,1998,1
371,194,3,1997,10
588,421,5,1998,3
600,684,4,1998,2
417,223,5,1997,11
641,865,5,1997,11
758,889,3,1998,3
232,582,5,1998,2
694,131,5,1997,10
271,302,5,1998,1
450,476,4,1997,12
363,187,2,1998,4
545,373,3,1997,11
721,294,3,1997,10
780,491,4,1998,3
222,1045,3,1997,12
694,226,3,1997,10
793,276,3,1997,9
721,215,4,1997,10
709,636,3,1997,11
622,28,3,1997,12
648,231,2,1998,1
518,544,3,1997,10
771,242,4,1997,11
506,746,5,1997,9
638,227,2,1997,10
434,975,5,1998,2
592,763,5,1997,12
405,715,1,1998,1
758,324,5,1997,11
709,174,5,1997,11
532,295,5,1998,1
561,693,3,1998,1
708,50,5,1997,10
782,683,1,1998,4
577,151,4,1997,11
681,288,1,1998,1
727,401,2,1998,1
736,246,4,1997,11
417,1539,2,1997,11
121,197,4,1998,3
417,100,3,1997,11
660,177,2,1998,3
623,79,5,1998,3
782,249,2,1998,4
276,590,2,1997,9
574,270,3,1998,3
718,1165,3,1997,12
711,713,3,1997,11
409,404,2,1997,12
428,1313,4,1998,4
308,382,4,1998,2
664,132,4,1997,10
453,693,5,1997,10
741,651,4,1998,3
637,926,2,1997,12
727,201,4,1998,1
774,673,2,1998,2
201,64,3,1998,1
614,1,5,1997,11
660,898,4,1998,3
746,196,4,1998,1
758,826,3,1997,12
773,37,3,1998,2
293,427,4,1998,3
101,412,2,1997,10
76,270,3,1997,11
486,591,4,1997,11
521,163,3,1998,1
346,669,1,1997,9
697,751,5,1997,12
506,181,5,1997,9
533,13,3,1997,11
774,54,1,1998,2
781,100,5,1997,11
435,562,5,1998,1
690,94,4,1997,12
642,1509,2,1998,1
316,435,2,1997,11
474,792,4,1998,2
495,386,3,1998,2
15,111,4,1997,11
589,682,4,1997,12
158,471,4,1997,11
570,748,3,1997,12
423,924,4,1998,4
380,121,3,1998,1
621,472,3,1997,11
793,1067,4,1997,9
780,202,4,1998,3
721,300,5,1997,10
152,781,5,1997,12
642,1503,2,1998,1
276,1208,3,1997,12
7,4,5,1998,3
364,286,5,1997,10
665,597,3,1998,1
669,749,3,1998,4
731,462,5,1998,1
501,546,4,1997,12
318,4,2,1998,1
741,77,3,1998,4
249,409,4,1997,11
399,5,3,1997,12
711,949,4,1997,11
782,984,2,1998,4
795,367,3,1997,12
218,176,5,1997,12
645,474,5,1998,4
422,275,5,1997,9
542,451,3,1998,2
782,329,3,1998,4
194,89,3,1997,11
506,94,3,1997,9
796,401,3,1998,4
796,184,1,1998,4
521,99,3,1998,1
222,422,2,1997,10
13,832,4,1997,12
533,71,4,1998,3
599,255,5,1997,12
738,195,4,1997,9
747,844,4,1998,2
774,172,3,1998,2
487,356,4,1998,1
637,325,1,1997,12
417,294,4,1997,11
748,228,3,1997,11
432,300,4,1998,3
629,684,5,1997,11
761,546,5,1997,10
705,38,5,1997,12
790,157,2,1998,1
497,163,2,1997,11
749,293,4,1997,11
491,100,5,1998,3
761,148,5,1997,10
721,715,2,1997,10
447,209,4,1997,11
450,443,4,1997,12
403,235,5,1997,11
295,168,5,1997,11
119,410,1,1998,3
676,132,5,1998,4
374,1217,2,1997,12
781,474,5,1997,11
784,678,4,1998,3
655,385,3,1998,2
599,1014,4,1997,12
607,483,4,1998,1
665,143,4,1998,1
546,590,4,1998,1
494,98,4,1997,11
693,118,2,1997,9
747,705,5,1998,2
545,121,5,1997,11
735,333,4,1997,10
642,1014,5,1998,1
705,28,4,1997,12
364,302,4,1997,10
389,186,2,1997,11
321,86,4,1997,11
758,64,5,1997,12
672,25,5,1997,11
746,231,2,1998,1
507,678,5,1998,3
634,1284,3,1997,10
500,234,3,1998,1
698,230,3,1998,2
379,710,4,1997,12
15,934,4,1997,11
7,544,3,1998,3
318,712,4,1998,1
790,1063,5,1998,1
537,433,4,1998,1
595,475,5,1998,2
536,136,4,1997,12
716,131,5,1997,11
655,536,3,1998,2
539,238,3,1997,11
425,385,2,1997,11
749,1047,3,1997,11
345,323,3,1998,1
43,625,4,1998,1
437,709,5,1997,12
87,944,5,1997,11
434,477,5,1998,2
344,169,5,1998,1
246,69,3,1998,1
614,871,2,1997,11
504,628,4,1998,2
622,90,4,1997,12
679,8,2,1998,1
621,810,3,1997,9
493,323,4,1998,1
551,762,5,1998,4
102,431,3,1998,3
372,201,2,1997,10
774,644,4,1998,2
487,282,4,1997,12
642,367,5,1998,1
789,475,5,1997,11
407,427,4,1997,10
749,199,5,1997,11
393,794,4,1998,3
505,174,4,1998,3
13,37,1,1997,12
625,173,3,1998,4
524,238,4,1998,1
660,117,3,1998,3
537,290,2,1998,1
666,855,4,1997,11
749,254,2,1997,12
703,275,4,1997,9
18,221,5,1997,11
404,689,2,1998,1
506,1089,1,1998,3
399,121,3,1997,12
608,480,3,1997,11
606,816,2,1997,11
782,1538,3,1998,4
709,385,4,1997,11
543,1524,4,1997,9
406,218,3,1997,11
604,184,3,1998,1
643,468,4,1998,4
727,549,3,1998,1
653,127,5,1997,11
575,127,2,1997,10
43,539,3,1998,1
625,357,3,1998,3
416,318,5,1998,4
747,474,5,1998,2
766,521,4,1998,3
696,305,4,1998,2
777,100,1,1997,10
325,182,3,1998,4
747,152,3,1998,2
655,81,3,1998,2
560,277,3,1997,11
296,256,5,1998,1
551,1139,4,1998,4
129,304,3,1997,12
476,67,4,1997,12
373,389,3,1997,10
684,1283,3,1997,10
563,862,1,1997,11
474,356,5,1998,2
653,756,1,1997,11
6,489,5,1997,12
742,321,3,1997,12
698,513,2,1998,2
495,158,3,1998,2
551,1443,5,1998,4
533,514,3,1997,11
406,478,4,1997,11
696,344,5,1998,2
307,228,5,1997,11
312,23,4,1998,4
373,50,5,1997,10
758,607,5,1997,12
735,276,4,1997,10
167,99,4,1998,4
734,751,4,1998,3
592,522,5,1997,12
764,71,5,1997,10
660,186,3,1998,3
766,202,3,1998,3
181,1350,1,1997,11
85,531,4,1997,11
303,569,3,1997,11
60,445,5,1997,12
747,939,3,1998,2
87,410,4,1997,11
643,209,5,1998,4
548,283,3,1998,4
586,841,3,1998,1
450,832,2,1997,12
655,306,3,1998,2
308,122,4,1998,2
559,257,3,1998,3
456,1222,2,1997,12
716,1203,2,1997,11
724,680,1,1998,1
474,23,4,1998,2
542,186,4,1998,2
54,346,4,1998,3
25,604,4,1998,1
650,495,3,1998,3
423,245,4,1998,4
693,1311,1,1997,9
796,418,4,1998,4
592,234,5,1997,12
654,473,2,1998,2
751,88,4,1998,3
374,742,5,1997,11
506,161,4,1998,1
200,596,4,1997,10
707,293,4,1997,11
361,705,5,1997,11
301,420,3,1997,12
537,466,4,1998,1
495,181,5,1998,2
557,300,4,1997,12
654,660,5,1998,2
650,496,4,1998,3
664,149,3,1997,10
741,1074,2,1998,4
425,538,2,1998,3
508,511,4,1998,1
540,111,4,1997,12
557,198,5,1997,12
608,44,4,1997,11
451,359,2,1997,11
655,1069,1,1998,2
758,684,4,1997,12
774,1028,2,1998,2
206,1432,1,1998,2
562,181,3,1997,11
363,282,2,1998,4
535,196,4,1997,11
407,215,3,1997,9
554,819,3,1997,10
470,13,4,1997,11
23,713,4,1997,9
429,191,5,1997,12
192,125,3,1997,12
642,451,5,1998,1
342,212,5,1997,9
425,121,4,1997,11
758,24,4,1997,12
391,174,5,1997,10
606,48,4,1997,11
417,260,3,1997,11
742,117,2,1997,12
714,472,2,1998,4
379,636,3,1997,11
42,284,3,1997,12
655,708,3,1998,2
704,654,5,1998,4
171,310,4,1998,3
330,385,5,1997,10
721,881,3,1997,10
181,981,1,1997,11
535,482,4,1997,11
703,258,4,1997,9
20,274,4,1997,11
178,333,3,1998,1
686,651,5,1997,11
798,94,3,1997,10
417,413,3,1997,11
683,303,3,1998,4
216,735,5,1997,11
479,1444,1,1997,11
442,219,3,1997,12
405,675,1,1998,1
476,26,4,1997,12
592,925,3,1997,12
798,1,4,1997,9
172,463,4,1997,9
518,280,4,1997,10
645,28,4,1998,4
733,279,2,1997,11
222,742,5,1997,10
749,578,3,1997,11
609,1012,1,1998,2
367,800,4,1997,10
643,200,3,1998,4
525,1047,2,1997,12
796,229,3,1998,4
398,186,4,1997,10
660,208,4,1998,3
405,921,1,1998,1
535,9,5,1997,11
527,647,5,1997,11
616,322,4,1998,3
358,1266,4,1998,3
704,662,3,1998,4
786,404,4,1997,12
788,229,3,1997,11
788,51,4,1997,11
750,306,4,1997,11
664,175,4,1997,10
276,928,3,1997,9
346,97,4,1997,9
617,1073,3,1998,1
655,1368,5,1998,2
601,504,4,1997,10
279,28,2,1997,9
456,380,3,1997,12
196,153,5,1997,12
777,1,4,1997,10
614,841,2,1997,11
561,195,3,1998,1
328,133,5,1998,1
406,447,4,1997,11
749,172,5,1997,11
608,100,4,1997,11
143,294,3,1998,2
637,333,3,1997,12
230,371,4,1997,11
633,177,3,1997,9
682,1410,3,1998,2
707,730,3,1998,1
745,174,3,1997,11
536,713,4,1997,12
774,563,1,1998,2
536,498,5,1997,12
479,455,4,1998,3
94,4,4,1998,4
796,679,4,1998,4
276,185,4,1997,9
18,111,3,1997,11
394,386,3,1997,12
655,87,3,1998,2
610,95,2,1998,2
733,19,5,1997,11
350,132,5,1997,12
637,1,4,1997,12
542,122,3,1998,2
95,97,4,1997,11
758,689,1,1997,12
707,162,5,1998,1
715,475,4,1997,10
454,423,4,1997,12
177,216,4,1997,11
94,692,4,1998,4
798,998,3,1997,10
450,226,4,1997,12
326,194,4,1997,11
30,161,4,1997,9
222,402,4,1997,10
643,521,4,1998,4
10,701,4,1997,10
796,87,5,1998,4
764,321,1,1997,10
566,1437,2,1997,12
586,385,3,1998,1
758,752,3,1998,2
551,924,5,1998,4
708,21,1,1997,10
436,710,4,1998,2
757,743,2,1998,2
665,79,3,1998,1
110,366,3,1998,2
125,482,1,1998,4
731,194,3,1998,1
747,156,3,1998,2
645,433,4,1998,4
198,127,5,1998,1
288,1065,4,1998,2
181,1365,1,1997,11
402,237,4,1997,10
648,254,3,1998,1
405,42,1,1998,1
533,228,4,1997,11
683,316,4,1998,4
168,300,5,1998,1
671,1215,3,1998,1
234,279,3,1998,4
454,185,2,1997,12
458,514,5,1998,2
486,332,3,1997,11
29,326,2,1997,12
551,774,5,1998,4
640,1228,4,1998,3
645,963,4,1998,4
643,418,4,1998,4
671,559,4,1998,1
684,692,4,1997,11
625,154,3,1998,4
363,235,5,1998,4
48,357,5,1997,11
462,330,3,1998,2
716,392,2,1997,11
782,1390,3,1998,4
713,307,3,1998,3
543,1014,4,1997,9
184,7,3,1998,3
234,97,2,1998,4
655,324,3,1998,3
303,790,4,1997,11
314,433,3,1997,10
55,50,4,1997,10
747,1203,5,1998,2
682,259,3,1998,2
149,300,3,1997,12
724,1617,1,1998,1
791,289,4,1997,11
250,175,5,1997,10
760,216,2,1997,10
660,145,2,1998,3
788,235,3,1997,11
766,648,3,1998,3
160,237,3,1997,10
728,678,4,1997,11
655,249,3,1998,2
164,472,5,1998,3
588,724,2,1998,3
676,318,5,1998,4
802,135,4,1997,10
650,434,4,1998,3
650,627,2,1998,3
507,319,3,1998,3
629,258,4,1997,11
524,550,3,1998,1
733,7,3,1997,11
70,101,3,1998,1
665,319,4,1998,1
642,542,5,1998,1
308,285,5,1998,2
180,939,4,1997,10
642,143,5,1998,1
727,790,2,1998,1
468,42,4,1997,9
663,357,5,1998,3
342,276,3,1997,9
735,690,4,1997,10
593,631,3,1998,1
496,268,4,1997,10
195,582,4,1998,1
209,813,5,1997,12
563,781,4,1997,11
486,117,3,1997,11
630,276,1,1998,1
795,1036,2,1997,12
514,229,3,1997,9
25,98,5,1998,1
382,357,4,1997,10
49,432,5,1998,2
290,651,3,1997,11
758,391,3,1997,12
292,96,4,1997,12
709,96,5,1997,11
451,938,4,1997,11
93,121,3,1998,2
642,138,4,1998,2
551,448,4,1998,4
222,476,3,1997,10
608,448,5,1997,11
771,222,2,1997,11
503,432,5,1997,11
524,321,3,1998,1
148,8,4,1997,10
296,19,5,1998,1
758,163,5,1997,12
606,151,5,1997,10
389,671,5,1997,11
663,1324,3,1998,3
755,690,5,1997,12
798,988,3,1997,9
746,566,4,1998,1
560,318,4,1997,11
788,692,3,1997,11
647,255,4,1997,10
664,45,4,1997,10
733,121,3,1997,11
399,450,2,1997,12
343,197,4,1997,10
664,684,4,1997,10
435,331,5,1998,1
298,193,5,1998,1
714,289,3,1998,4
457,7,4,1997,12
504,357,4,1998,2
308,99,4,1998,2
787,361,3,1998,3
758,373,4,1997,12
275,470,3,1997,11
695,995,4,1998,3
